"code","iso","country","SPI.raw.1980","SPI.raw.1981","SPI.raw.1982","SPI.raw.1983","SPI.raw.1984","SPI.raw.1985","SPI.raw.1986","SPI.raw.1987","SPI.raw.1988","SPI.raw.1989","SPI.raw.1990","SPI.raw.1991","SPI.raw.1992","SPI.raw.1993","SPI.raw.1994","SPI.raw.1995","SPI.raw.1996","SPI.raw.1997","SPI.raw.1998","SPI.raw.1999","SPI.raw.2000","SPI.raw.2001","SPI.raw.2002","SPI.raw.2003","SPI.raw.2004","SPI.raw.2005","SPI.raw.2006","SPI.raw.2007","SPI.raw.2008","SPI.raw.2009","SPI.raw.2010","SPI.raw.2011","SPI.raw.2012","SPI.raw.2013","SPI.raw.2014","SPI.raw.2015","SPI.raw.2016","SPI.raw.2017","SPI.raw.2018","SPI.raw.2019"
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",7.34970721002173,7.34970721002173,7.34970721002173,7.34970721002173,7.34970721002173,17.2917210418609,17.2917210418609,17.8950404231083,17.8950404231083,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,26.5512965295872,27.0808056880991,27.0808056880991,27.0808056880991,27.0808056880991,27.0808056880991,27.1042025086601,27.8040410867189,31.111025461468,32.0604782922604,32.5433967223855,32.5433967223855,32.5433967223855,32.5683327000693,32.5683327000693,38.7121852729003,38.7121852729003
398,"KAZ","Kazakhstan",74.3135011546173,75.8850572757602,75.8850572757602,75.8850572757602,77.7560937129533,78.1046575667198,78.9059166309248,78.9059166309248,78.9059166309248,78.9098905542955,78.9217756216297,78.9609777176408,79.0942928999485,79.1435279011404,79.1549423717213,79.1549423717213,80.2511167910954,80.2511167910954,80.2511167910954,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293,80.2883152297293
404,"KEN","Kenya",81.9555583967835,81.9555583967835,81.9555583967835,82.1575519169367,82.2320379119628,82.581749418069,82.5964762712494,82.5964762712494,82.5998894952986,83.1118345058897,83.1431719212456,83.1972623169607,83.5106023374777,83.5106023374777,83.5106023374777,83.5299901238138,83.5299901238138,83.5299901238138,83.5299901238138,83.5306998648567,83.9851031264899,83.9851031264899,84.0018652057065,84.0018652057065,84.0174715712096,84.0235820528691,84.0545301924462,84.0545301924462,84.0567401245826,84.0754118545845,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062,84.1257416869062
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",0,0,0,0,0,0,0,18.1415945022817,76.6606450678671,76.6606450678671,76.6606450678671,76.6606450678671,76.6606450678671,76.6606450678671,76.6606450678671,76.6606450678671,76.6606450678671,81.7431052413689,81.7431052413689,81.7431052413689,81.7431052413689,81.7431052413689,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,81.8117086693975,82.3298146440568,92.6837018905681,92.6837018905681,92.6837018905681,92.6837018905681,92.6837018905681,92.8845793450945,92.8845793450945,92.8845793450945,92.8845793450945
417,"KGZ","Kyrgyzstan",51.0775206972663,51.0775206972663,51.0775206972663,51.5667021542476,51.5667021542476,51.5667021542476,51.5667021542476,51.5667021542476,51.5667021542476,52.5134707225326,53.0314930374257,53.0314930374257,53.8685875532872,53.8685875532872,54.0060347191039,54.5123677907449,55.0929925492865,55.0929925492865,55.0929925492865,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523,55.0959962878523
418,"LAO","Laos",39.6104128728794,39.7025016867753,39.7025016867753,39.7025016867753,39.7025016867753,39.7025016867753,39.7025016867753,39.9129875339109,39.9129875339109,39.9129875339109,39.9129875339109,40.0799022920185,40.0799022920185,81.7780107536003,81.967284450491,81.967284450491,81.9679122651737,81.9679122651737,81.9679122651737,81.9699741970265,83.2132511615239,83.2442195698857,83.2474852465894,83.2474852465894,83.2474852465894,83.2518009284069,83.2518009284069,83.2518009284069,83.2522498601179,83.2669511622881,83.2669511622881,83.2669511622881,83.2669511622881,83.298515592701,83.298515592701,83.298515592701,83.298515592701,83.298515592701,83.298515592701,83.298515592701
428,"LVA","Latvia",99.914532331664,99.914532331664,99.914532331664,99.914532331664,99.914532331664,99.914532331664,99.914532331664,99.9275818342073,99.9275818342073,99.9275818342073,99.9275818342073,99.9275818342073,99.9275818342073,99.9275818342073,99.9275818342073,99.9275818342073,99.9294491711141,99.9294491711141,99.9294491711141,99.9587805516674,99.9587805516674,99.996456631017,99.996456631017,99.996456631017,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331,99.9998496617331
422,"LBN","Lebanon",1.19475761698893,1.19475761698893,1.19475761698893,1.19475761698893,1.19475761698893,1.19475761698893,1.19475761698893,1.19475761698893,1.19475761698893,1.19475761698893,1.19475761698893,1.19475761698893,5.45638685119706,5.45638685119706,5.45638685119706,6.90985634275281,21.7740254539825,21.7740254539825,22.0257335888647,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.5896393905094,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517,25.7108458919517
426,"LSO","Lesotho",23.8062448270836,23.8062448270836,23.8062448270836,23.8062448270836,23.8062448270836,23.8062448270836,23.8062448270836,23.8062448270836,23.8062448270836,25.3665376123393,25.4575515801912,25.4575515801912,25.4575515801912,25.4575515801912,25.4575515801912,25.4575515801912,25.4575515801912,26.0064849525173,26.0633127103973,26.0633127103973,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598,26.1520933089598
430,"LBR","Liberia",8.6835090404999,8.6835090404999,8.6835090404999,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,37.3555076080657,53.6796155644962,53.6796155644962,53.6796155644962,53.6796155644962,53.6796155644962,53.6796155644962,53.6796155644962,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675,53.7238087168675
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",99.825658286285,99.825658286285,99.825658286285,99.825658286285,99.825658286285,99.825658286285,99.825658286285,99.825658286285,99.8756040632786,99.8756040632786,99.8756040632786,99.8756040632786,99.8779827580089,99.8779827580089,99.8802406583682,99.8802406583682,99.8802406583682,99.8802406583682,99.8847093750398,99.8847093750398,99.8847093750398,99.8847093750398,99.8847093750398,99.8847093750398,99.9361873050828,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181,99.9945364502181
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",35.9974911377208,35.9974911377208,36.0849963956279,36.0849963956279,36.0849963956279,36.0849963956279,36.0849963956279,36.0849963956279,36.0849963956279,37.5125820155658,37.5125820155658,39.5882180121289,39.5882180121289,39.5882180121289,39.5882180121289,39.5882180121289,39.5882180121289,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5525116665349,48.5650684484848,48.5650684484848,48.5692163136037,48.5692163136037,48.5692163136037,48.5692163136037,48.5692163136037,48.5692163136037,48.5692163136037,48.6178557615612,48.6178557615612,48.6178557615612,48.6178557615612,48.6178557615612
454,"MWI","Malawi",89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725,89.1998410516725
458,"MYS","Malaysia",45.2990104576428,45.2990104576428,45.3258604459786,49.0452826118413,57.2796183883299,57.2796183883299,57.2796183883299,57.2796183883299,57.2796183883299,57.4443997071211,57.4443997071211,58.158459357223,59.5156002095985,61.0873099364869,61.0873099364869,61.0873099364869,61.1683202163975,61.1683202163975,61.1683202163975,61.2370001610035,61.484046619833,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944,61.6603296385944
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,70.7711329120932,73.152889961474,77.8062405375699,77.8062405375699,82.0518947932653,82.0518947932653,82.4967290858099,82.657064071968,82.657064071968,82.657064071968,83.6582690394782,83.8840749534206,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346,84.5602852717346
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898,1.4337387126898
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",8.58008462279949,9.05455799818967,9.12374020052434,9.12439303557491,9.12771566864933,10.7742479404066,10.7814922178276,10.8246233976432,11.9451002378686,11.9618655951183,12.3974820953606,12.457762585988,12.8722087702081,13.4902560578169,16.5358281418152,16.9977221513573,17.7750053231692,18.5280381316736,18.6856019761025,19.3782821197278,28.9261740887979,30.50386991523,39.3253909386973,41.63489825376,42.4869495983768,44.0663191923164,45.3342682023275,45.5773740275502,46.3098046323731,48.1762762086021,48.9856887283824,50.1248805409672,50.3633925247123,51.0736336775146,51.1247679447896,51.167757718179,51.194118997015,51.6181890803051,51.741539143035,51.7633578066437
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",0,0,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,0.0254316783422905,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608,2.46281168437608
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",70.5900450172172,70.5900450172172,70.6656252602634,70.6656252602634,70.6656252602634,70.6656252602634,70.6656252602634,70.6656252602634,70.6656252602634,71.6440678411392,71.6440678411392,71.6440678411392,82.871935067472,92.7031051192211,92.7198835253808,92.7198835253808,96.4703760343057,96.6261547496879,97.4348632096884,97.4348632096884,97.5281453682133,97.5281453682133,97.5451223916736,97.5451223916736,97.5462714075452,97.5462714075452,97.5462714075452,97.5462714075452,97.7517975676331,97.7517975676331,97.787182769017,97.9258957239345,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537,97.9463733122537
499,"MNE","Montenegro",1.92820790633316,1.92820790633316,1.92820790633316,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.00130101666893,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,2.73693909573678,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074,5.5380275361074
504,"MAR","Morocco",8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.30018180986875,8.33201497202992,8.33201497202992,16.9544131156359,16.9544131156359,24.245748828292,24.245748828292,24.245748828292,24.245748828292,24.245748828292,24.245748828292,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334,95.7195951453334
508,"MOZ","Mozambique",73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,73.9009759892659,77.2700660221325,77.2700660221325,78.7970154917363,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887,80.2141602781887
104,"MMR","Myanmar",29.0232855193251,29.0372806770866,29.0372806770866,29.0372806770866,29.0372806770866,32.0437285795513,32.0437285795513,32.0554396589037,32.4565207191573,37.0201478019105,37.0201478019104,37.0201478019105,37.0201478019104,37.2307428911397,37.2890081513274,37.3068838104961,37.9224796461736,37.9224796461736,47.0070450454438,47.0799328487072,47.0912754450817,47.9981492378181,51.5068314637274,54.7992129267422,61.1495628919091,63.6846205873783,63.6846205873783,63.6846205873783,63.6846205873783,63.7395713814788,67.7847164256068,67.7847164256068,67.7847164256068,67.8242012247665,68.808792729078,68.808792729078,68.808792729078,68.9015399019191,69.170022856534,69.2888442213662
516,"NAM","Namibia",56.201559002761,56.201559002761,56.201559002761,56.201559002761,58.1637241909642,58.1637241909642,72.7344920706395,72.7344920706395,72.9467022030616,72.9476051373946,73.4016453109178,73.4082376715409,73.4082376715409,73.4082376715409,73.4082376715409,74.6436192087983,74.6436192087983,74.6436192087983,78.2653616901041,79.3854481756987,79.3854481756987,81.211661474381,86.012646098553,88.4011821110732,88.615325771323,90.115713874438,90.317507775901,90.5053371359389,93.1879664216608,93.2914326906374,93.7926004277568,94.4072603464226,94.4283465756735,94.4347138372828,94.4347138372828,94.4347138372828,94.4347138372828,94.4347138372828,94.4347138372828,94.4347138372828
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",41.7331061658232,41.7331061658232,41.7331061658232,41.7331061658232,51.098195647003,52.0363590565969,52.0363590565969,56.2909395538786,56.2909395538786,56.2909395538786,56.2909395538786,60.5619346588521,69.1966380160269,69.1966380160269,69.1966380160269,69.1966380160269,72.4301018731675,72.4301018731675,76.7006860711615,77.8638848963975,77.8638848963975,77.8638848963975,77.9640078784265,77.9640078784265,79.3644761171885,80.3899461079625,81.3850951190204,81.3850951190204,81.3850951190204,81.3989824131533,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031,84.2329797423031
528,"NLD","Netherlands",51.7510110295227,51.7510110295227,51.7510110295227,51.7510110295227,51.7510110295227,51.7510110295227,54.3082048877947,54.3082048877947,54.9390934256318,61.0125254058721,61.2889710650033,61.2889710650033,61.2889710650033,61.2889710650033,61.6801000319118,63.0997809963481,68.4360073096902,68.4493211860633,72.7254628911184,73.4859907327426,79.8776137408015,79.9682313674863,83.0480457248294,83.1877426509279,83.5409773755265,83.6066258460195,83.8232326815038,83.8232326815038,83.9423032619321,90.1307894808718,92.1123010584811,92.4239264799011,92.4239264799011,93.6459691577408,93.7170815294492,94.138484532832,94.138484532832,94.138484532832,94.138484532832,94.138484532832
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",59.6946852098969,60.0744536795336,60.4049211691019,60.4900747208028,60.7336299700629,61.4638976760347,62.0723983541473,69.6546904152683,70.133427712704,70.2679460753457,70.3660391421978,70.5168229537784,70.7803229365707,72.0954595455094,72.2721652133386,72.3722062821507,72.6442949869261,73.0249900928387,73.2656927958355,73.6741607223452,73.6988716739856,74.0409910101907,77.8634452012686,77.972909486083,78.0593579620979,78.2690190204975,78.3331301487266,78.4737729132016,78.5311167539371,78.5343583351193,78.6370349318495,78.799916794533,78.8003030550618,78.9103945690898,79.0179891883438,81.0841479025973,81.0841479025973,81.0915352280423,81.0915352280423,81.0915352280423
558,"NIC","Nicaragua",59.8121386133728,59.8121386133728,59.8121386133728,67.486072463524,67.486072463524,67.486072463524,67.486072463524,67.5787727998616,67.5787727998616,67.5787727998616,68.0696641134275,86.349340505354,89.2079486460199,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4241164566697,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153,89.4809294138153
562,"NER","Niger",83.2655793600051,83.2655793600051,83.2655793600051,83.2655793600051,83.2655793600051,83.2655793600051,83.2655793600051,83.2655793600051,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,89.6399667357266,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792,92.5777708317792
566,"NGA","Nigeria",86.7425526353039,86.754402757149,86.754402757149,86.754402757149,86.754402757149,86.754402757149,86.754402757149,86.754402757149,86.780585489682,86.780585489682,86.780585489682,88.8484494230278,88.8484494230278,88.8484494230278,88.8484494230278,88.8484494230278,88.8484494230278,88.8484494230278,88.8484494230278,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123,88.9572398686123
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",85.4524623311843,85.4524623311843,85.4524623311843,85.6202664572018,85.6202664572018,85.6731581632399,85.7500706280332,86.2239130532417,86.344111655307,86.344111655307,86.344111655307,87.2652358321063,87.2652358321063,87.2652358321063,88.6850636419321,88.6850636419321,88.9546854453758,90.774833865236,90.8098579350977,91.5192129698504,91.5192129698504,91.5192129698504,92.329444188951,92.5634662507668,92.5634662507668,92.5634662507668,93.0677314848977,93.1089915336402,93.2299777869816,93.2299777869816,93.2762725296324,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752,93.3336580226752
578,"NOR","Norway",53.7221660660446,62.287520137555,62.8289582094223,65.043360257301,65.3828712192547,65.6692347777312,66.5133588478212,68.7028226366563,69.105523452433,70.0649865612958,70.5287825075128,71.0994708004755,71.4453927697796,71.7674218954507,71.7674218954507,71.989787102246,72.5996321236296,72.9801469492711,72.9891928308462,73.3329396830627,74.4060015450955,74.550003078827,75.6719061347195,78.1571233281208,80.1232890320583,80.7252290924064,83.0734397065631,83.1296432567797,83.1854463464929,84.1981613842421,85.1878625305618,85.3635642485772,85.5540494937374,85.5778204983128,85.6657972384018,85.7272918518803,85.8146553501338,85.9907183228212,86.6897906837652,86.6897906837652
512,"OMN","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1618388809402,14.1618388809402,14.1618388809402,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,36.7738613346714,42.5322639084724,42.5322639084724,42.5322639084724,42.5712805327042,42.5712805327042,42.6064487112993,42.6064487112993,42.6064487112993,42.6064487112993
586,"PAK","Pakistan",59.099329230794,59.099329230794,60.3284847266784,60.7266441203286,61.3683654150284,61.3683654150284,61.3922892831913,61.6160519744581,61.8793551778377,61.8793551778377,61.8793551778377,61.8793551778377,61.8793551778377,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367,62.0281331532367
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
